"Match_ID","Match_Date","Match_Type","CSHC_Team_ID","Opposition_Team_ID","Match_Time","Venue_ID","Home_Away","CSHC_Score","Opposition_Score","CSHC_Score_Half","Opposition_Score_Half","Walkover","Ignore_For_Southerners","Ignore_For_Goal_Kings","Match_Report","Short_Comment","Include_Even_If_Off","Exclude_From_Roster","Fee_Adjust","GPG_Pro_Rata_Value","IncludeForFantasy","Override_Kit_Clash","Own_Goals_For"
1463,"01/09/2012","Friendly",4,13,"12:00",12,"Home","1","2","1","1","False","False","False","The 4s produced one of their largest match day squads for an opening pre-season game in recent years when they managed to assemble a squad of 11 plus four substitutes. With new starters Andy T and Sam R introduced and the warm welcome extended to 'El Presidente' Greaves, Ian E and Wilco joining us for the new season the 4s took the field full of confidence and it showed through the opening stages. Slick passing moves allowed us to make good use of Sam and Nathan's pace on the wings and with tenacious tackling from Wilco and last years Player of the Season Simon Frampton filling in in midfield the game was if not firmly, then fairly under our control.

One such foray forward saw the midfield swapping passes before unleashing Sam down the right flank and after taking on the opposition left back, cut inside the D and unleashed a rocket of a shot across the keeper and into the far corner. 1-0 South! With the rolling substitutions working well and several more well struck shots testing the opposition keepers luck more than his judgement, it started to look like Shahbaz in the 4s goal was going to be well rested before his afternoon game with the 2s.

Then came the tactical manouever that changed the course of the game. Such a pity it came from Stortford's captain rather than yours truly. Pushing their guest player forward from defence to midfield, she (yes, that's not a typo, she) began to boss the game and leave the midfield chasing shadows for much of the rest of the game. Combined with some fast and skilful wingplay, the pressure soon told and the equaliser duy arrived. However, South weren't to roll over and just before half time, the Monckasaurus dispatched one of his customary cross field balls out to the right which the Monckaraptor swiftly latched onto, driving for the baseline and cutting a ball back that only the timely intervention of the Stortford sweeper prevented from reaching Boris and James lurking in the D.

The second half came and started much as the first half ended and South found themselves behind for the first time. Despite renewed pressure, typified by the constant running on the flanks from Sam and Nathan (ablely assisted by Owen and Boris) looking to help set up attacks, South managed to force several short corners, but were unable to dispatch any. However, getting to grips with Stortford's midfield and repelling the attacks that came through, the defence stood firm to keep the game tight and several good stops from Shahbaz prevented them from adding to their score.

In in all, a good start (despite the result) showing a lot of promise for the season. If the availability is kept up and with our natural midfield players yet to return, this could be a good season ahead.
","Men's 4ths lose to Bishop's Stortford 6","False","False",0,1,"True","False",0
1464,"15/09/2012","Friendly",4,198,"16:00",74,"Away","OFF","OFF","","","False","False","False","Match cancelled as Shefford and Sandy fail to raise a team.","Men's 4ths v Shefford & Sandy 4 : Cancelled","False","False",0,1,"True","False",0
1465,"09/03/2013","Friendly",4,198,"10:00",8,"Home","4","1","2","1","False","False","False","Despite the apparent plethora of players earlier in the week and the rash promise of the skipper to help out the opposition should they be short on the day, it turned out that the more immediate problem would be a lack of umpires (see Lemon award). Once Shahbaz and Joe were organised with whistles and David B and Simon J had donned black tops to round out the sides to 11 a-side, everyone decided to get stuck in to ward off the chill and a frenetic opening ensued with both teams attacking with gusto.
It wasn't long before South started to exert control over the game and began to play their customary passing game, pinging the ball about to players in space and working the channels well. It wasn't long before the first openings were forged as first John, then Simon failed to gather through balls and then Boris was narrowly off-target as South set about testing the strength of the Shefford defence. We weren't getting it all our own way though as the younger members of the opposition were proving to be both nimble and skillful in working their own opportunities to test us.
South werent to be denied though and the first goal came from a most unexpected source. Breaking up one such attack, Charlie went on a barm-storming run from the right back position and flew past several players as he bombed forward. Ignoring Boris's call for a ball into the corner, he feinted inside of David B as he approached the 25 and slipped a ball through a crowd of players into the skipper's path at the top of the D where it was squeezed between the post and the keeper's outstretched kicker to open the scoring. 1-0 South.
Sensing more goals, South went searching for more but owing to a combination of wayward passing and shooting, miscommunication between players as to where the runner/pass was going, a goalie and defence determined to thwart South at every opportunity, nothing seeme to be quite going right. The Leys also appeared to be having something of a hoo-doo on short-corners for South too as several went awry with the normally straight-forward routine reminscient of the 3s vs 4s derby at the end of last season when the 3s appeared to prefer to stop their routines somewhere near the halfway line. We weren't at that stage, but we certainly made life hard for ourselves by failing to get many decent shots away, although Boris was inches away from a connection on one Monckasaurus bullet that whistled past the post.
Shefford were creating chances though as they contained several useful players who were able to patiently craft opportunities to pull players out of position and play in the younger players to run at Charlie and Ky in the full back positions while dragging Tom and Dave left, right and centre to try and create space. With these attacks looking more and more ominous, coupled with our inability to convert the many chances we created ourselves, we suddenly found ourselves pegged back as Shefford scored an equaliser which seemed to come from somewhere on the left following a crafty through ball from Simon J. 
Without taking our foot of the gas, South immediately went searching for a second to regain control. Good distribution from Charlie and Ky at the back kept releasing Boris and Tom R on the wings to run at and behind the opposition and work the ball forwards. Ian and Wilco started to dominate the midfield again and the passing game was restored. All that was required was for John and Simon to create the spaces required to open up the Shefford defence again. Several opportunities came and went before the breakthrough came, right on the stroke of half time. A break down South's left saw Ky brong the ball forward before releasing Tom R who found a cross that was cut back to Wilco. An exchange of passes with Ian, saw the good doctor break into the D and show some fancy foot and stick work to create enough space to fire a shot past the keeper to regain the lead. 2-1 South.
A slight rejig of the line up at half time saw the arriving Andy T arrive to take over duties on the right to keep Simon J quiet, while Boris switched to the left and Tom R dropped into the right back position. Charlie moved alongside Dave M in the centre of defence while Tom P was summoned to something essential in Royston. The skipper ordered more of the same from the first half (with less of the wayward passing/finishing) and politely declined Boris' offer to help bolster the midfield. There were goals in this game and the skipper was determined to help himself to as many as possible (all in the cause of another resounding win for the team of course!)
The rejigged formation at the back proved something of a revelation. Tom R in particular earned himself a couple of MoM nominations for his uncanny abiliity to spot and cut out dangerous attacks from the right back spot and as Shefford went searching for a second equaliser, both Dave and Charlie were finding themselves heading further and further up the pitch. In fact, Dave's booming passes were in danger of becoming booming shots as he got ever closer to the opposition 25 and it was only due to some unfortunate miscalculations that at least one wasn't deflected into the goal as the Shefford goal came under aerial bombardment. That aerial bombardment was aided more literally by Boris as on at least two occasions he swept forward from the left wing towards the D before smashing some interesting (and unfortunately illegal) shot-cum-crosses across the D. Once more, he enquired if the skipper would like to try his hand at it and was again politely declined. Shefford are a good side though and were still in the game. A series of short corners was won, but without being able to convert any it was becoming clearer that the next goal scored would be key. The only question would be, who'd get it?
It turned out to be the home side and from the customary source. After fluffing his lines on several earlier opportunities to collect and gather the meaty through balls from the back, Simon F finally found himself i enough time and space to trap one on the edge of the 25 that the last defender failed to cut out. Turning and driving into the D, a truly unique event happened for this season. As the onrushing keeper came out to close the angles and hurry the skipper up, Simon calmly stepped to the right and hit (yes, hit - if you've seen him in training or at pay and play you'll understand that a hit is never used when a simple push will do) an absolute thunderbolt across the keeper and into the left hand corner. 3-1 South.
Flushed with success and confidence, the skipper went sniffing around for his (first for South) hat-trick and came remarkably close. Another ball was fired through towards the right hand corner and collected by the skipper who this time tried to turn provider, crossing the ball into the D for the onrushing John G. A despairing lunge from the covering defender span the ball away from the South man but still spinning ever goalwards, the post rattled, the goalie dived backwards to reach the ball before the follow up from Greaves could be tucked away and the whistle sounded. After much confusion and discussion it transpired that Shahbaz had whistled before the ball had crossed the line thinking that the inside of the post had been struck rather than the front of the post and so the ball was declared dead and a free hit given to the opposition.
South were not to be denied a further goal for long though and following a series of short corners that were a definite improvement on the first half, the final game came through an intriguing set play that will need to be remembered for the future. After a miserable effort at the previous corner had failed to yield the hat-trick goal, the skipper informed the Monckasaurus: ""Don't worry about getting it to me, if you have a shot, take it."". Unbeknownst to him, Messrs Greaves and Lossy were concocting their own plan. Switching to let John take over as injector, Boris trotted back to the left of the D with an exchange of winks. As the party at the top of the D settled to receive the ball, the ball was slipped short to Boris who fired a cracking shot behind the defenders and across the startled keepers boughs into the far corner of the net. 4-1 South
And that was how it stayed. 4-1 was adjudged to be a harsh result on Shefford who in truth were dangerous throughout and created many opportunities. The teams were very evenly matched and the game was a very enjoyable affair played in good spirits throughout. Always a pleasure to play and we'd look forward to further matches next season, if they can be arranged.","Men's 4ths beat Shefford & Sandy 4","False","False",0,1,"True","False",0
1466,"08/09/2012","Friendly",1,208,"11:00",12,"Home","2","0","2","0","False","False","False","The Men's 1sts took on Phoenix in the last friendly before the League season starts next week. Although these pre-season matches are generally seen as fairly unimportant, this week would be different. Firstly it was Dave Aston's 100th game for the club, with a record of P100 W53 D 14 L33 which is a great achievement and well worthy of being given the honour of taking the kit bag home. However, a mere century of games was nothing compared to the Really Important thing that happened, something Truly Extraordinary - but that came later on.
The sun was mercilessly hot, with not a cloud in the sky - to such an extent that the umpires had to make a pre-game decision on whether Pearson on safety grounds should be allowed to play. However, after much deliberation they could not be sure that he was actually ginger (and therefore ineligible to play in full sunlight) and so South were able to take to the field with a full contingent.
To add to the intense heat, there was also a combine harvester working the next-door field, sending great clouds of dust over the pitch every time it went past. South took to the conditions the better in the opening stages, the team ""combining"" well to ""harvest"" a couple of goals before half time. (Get it? ""Combine"" + ""Harvester""? That's clever don't you think?). First up was a good move down the right, involving Parsot and Johnson. The ball was moved on to McCulloch who cracked in a great ball for Pearson at the far post to sweep in first touch.
By now South were dominating the game. Johnson and Hawkes were full of running in midfield and with Readman and Wych commanding the centre of defence there was time and space for Aston to put in one of his trademark sprints up the left wing, moving the ball on superbly for McCulloch again to set up a goal, this time a cross in for the left which Halse sprinted onto and tucked neatly under the keeper from the reverse side. A great goal - his first for the Mens 1st XI.
Two-nil at half time and the Captain was full of praise for the team's effort. Although South were having most of the game, this was a far better Phoenix team than the one demolished earlier in the day by the Men's 2nd XI but the South midfield in particular were putting in a great shift to keep the opposition in check.
The second half continued in much the same vein. The continued heat and dust perhaps contributed to a slowing down from the away side and South pressed forward in search of more goals but were not to be successful. Some good chances came and went - and in the final minute we almost had the ending that everyone wanted but the opposition keeper made a great save from Aston's well hit shot and we had to settle for a 2-0 result.
Still, the Men's 1st XI's unbeaten season continues and the only player leaving the pitch dissatisfied was Parker, who had not had to put any of his new GK kit to use - having not had a shot to save all match. On this evidence, South will be a tough club to beat - the M1 v M2 derby is going to be interesting!
And there was still time for that Amazing Event to take place. Perhaps it was to honour Aston's 100th game. Perhaps the heat had got to him. Or perhaps he had taken a shine to one of the opposition players. Whatever the reason, <b>McCulloch took a post-match shower.</b> Unbelievable maybe but we have witnesses that it did happen. Unfortunately the event got to McCulloch to such an extent that he was unable to come to post-match teas but we enjoyed the pizza anyway.
<small>PS: Regular readers of this column may feel short changed at the lack of Aston-bashing this week. As the guy has just celebrated 100 games for the club it was decided to call a truce for this week. Don't worry, normal service will be resumed next week.</small>
<small>PPS: If you want to see your own career stats then see here: <a href=""[wblink554]"" title=""Players' Career Stats"">Stats</a></small>","Men's 1sts beat Phoenix 1","False","False",0,1,"True","False",0
1467,"08/09/2012","Friendly",2,209,"13:30",12,"Away","11","0","5","0","False","False","False","The last friendly match for the 2s before the start of the season, so the 2s wanted to enter with a strong win. The day started at the crack of dawn as the 2s made their way down to the newly improved University pitch to dust off their sticks and prove to themselves that the pre-season training that they had neglected to do would have been a waste of time anyway.
From the off it was clear that South were the better team immediately putting the pressure on and scoring 3 goals in the space of 5 minutes: 2 from Virdi and 1 from Johnson, all 3 with the same clinical manner of artfully breaking away from the defence with some slick 2-touch hockey. The game then settled down with the partnership of Walsh and Snetler dominating the midfield and effortlessly moving the ball from one side of the pitch to the other. Watson then followed up with the 4th goal of the half with a miss-hit down the middle of the goal which the goalie took pity on and allowed to go in. Clapp scored the final goal of the half with some great interlinking forward play with Johnson that allowed the ball to be slotted in at the far post.
The half-time team talk was strangest that the 2s have ever encountered with Ron Oren literally lost for words as he struggled to think up some bad things to say about how his team had being playing. In fact the best thing that he could think up to describe his team’s dominating performance was “that wasn’t actually that bad”. So spurred on by their captain’s inspiring speech the 2s went on to not play too badly in the second half either.
In the second half it was clear that some of the defenders were losing their patience at barely touching the ball; in fact sweeper Oli Culley didn’t touch the ball at all in the first half. So when opportunities came in the second half it was not uncommon to see defenders charging like wild rhinoceroses up the field. In one particular incident Dom Nelson charged the whole length of the pitch in a counter attack from one D to the other only for the ball to be passed to Snetler to score with a ‘deadly, unstoppable reverse hit’.
The second half went on largely the same as the first half had done with South easily enjoying 70% of possession with some great play all round with defenders, midfielders and strikers linking well. It seemed as though Phoenix had only 1 good player and Walsh, doing what any good enforcer would, “eliminated” him from the game. In fact the game looked over by the time that South had reached 10-0 with Watson and Snetler completing their hat-tricks, but there was one more surprise left in store. An event only dreamed about by some and a dream given up on by others was still to occur. A first goal in 3 years from the man some are calling ‘The Heskey of Defence’, TOM ANNS!!! It was the goal that every player dreams of scoring: Anns picks the ball up on the edge of the D sets himself and rockets the ball straight for the top corner. However a defender happened to be in the way, so it took a deflection and bounced through the goalie’s legs and trickled into the backboard.
Ron Oren wasn’t too pleased with an 11-0 victory saying how the 2s needed to play much better when they come up against better opposition however he was completely ignored as the 2s reflected on a great game and a deserved scoreline that will probably be their biggest win of the season.
","Men's 2nds thrash Phoenix 2s","False","False",0,1,"False","False",0
1468,"08/09/2012","Friendly",3,210,"13:00",73,"Away","10","1","3","1","False","False","False","Whew, what a scorcher! And we’re not just talking about the barbecue weather: for the second week in a row Cambridge South M3s ran in double figures to get their season off to the most smoking of sizzling starts.
With the sun blazing down on a 1pm push back, captain Ali Edge’s pre-match mantra was “conservation of effort”. Embracing this philosophy perhaps a little too whole-heartedly, South started with a sluggish muddle-headedness that suggested they’d already been baking their brains in the sun for a couple of hours. 
Mere minutes into the match, positional dilettantism and a reluctance to exceed walking pace combined to leave South overloaded down their left flank. Phoenix attacked, using their extra man on the right to bypass Neil Sneade at left back before crossing the ball for an unmarked forward to sweep the ball past Shahbaz Ali in the South goal from close range. Not an auspicious start.
Fortunately, this provided the necessary kick up the arse for the visitors. Although still struggling to cover Phoenix’s right side effectively, South gradually worked themselves back into the game. Several good moves down the South right from Jan Brynjolffssen on to Andrew Fraser and finally to Russell Johnson (playing his second game on one of the hottest days of the year) produced threatening runs into the D but the final ball was elusive. The equaliser did eventually come from South’s right winger, Russ reacting first to collect a loose ball in the D and calmly scoop it home.
In what was still an even contest, South were having to work hard in the blazing heat to try and establish an advantage. Captain Ali was leading by example, putting in a shift to shuttle between his position at left wing and covering the midfield. Particularly notable was his cunning use of the only available piece of shade, taking the opportunity during an injury break to crouch carefully in the 2’ square shadow cast by one of the floodlights! His effort was nearly rewarded following another lung-bursting charge into the Phoenix D as an attack apparently broke down. With no whistle and the play still live, Ali knocked the ball home only to see the latest of late decisions rub his score out.
It was deep into the first period before the visitors finally got ahead, goals from Tom South and Rob Barton seeing South reach the gratefully anticipated break with a solid if not commanding lead. The half time team talk was conducted in the few square inches of shade afforded by the pitch-side rabbit hutches that double as dug-outs at the Four Releet pitch, with the message being one of perseverance and trying to avoid passing out with heat stroke.
The third quarter produced a mirror image of the second, with South generally in the ascendant but the game remaining close and competitive. The notable feature of this passage of play was a spectacular free hit from Jan on the 25 yard lane, playing a long ball which caught the defence on the hop and almost resulted in a breakaway goal from the attackers. Unfortunately it was on Phoenix’s 25 yard line, the hit was straight back towards the South goal and it was JB and Neil who were left scrambling to intercept the onrushing Phoenix forwards. We’re sure it was just Jan’s careful plan to keep South’s defence on its toes…
Having survived the self-inflicted scare, as in the first half it was South who took the initiative with another brace of goals, Rob and then Russ each notching their second. With the result now out of sight and the sun remaining relentless in its intensity, Phoenix’s will seemed to fade along with their bodies. The final 15 minutes saw waves of South attacks as tired passes from Phoenix presented the visitors with the ball and weary legs were having difficulty covering the runners.
The sixth goal was gifted to Tom, his penetrating run being ended with Russ calling in space to his right only for the defender to promptly give with ball straight back for Tom to finish. Jammy bugger. Next it was Matt Kern’s turn to get in on the action, a well worked South move finishing with Matt skilfully deflecting a mid-air ball in from close range. Rob and Tom then took turns to complete their hat-tricks but the final score of the day went to South’s own flying right back, Jan abandoning any pretence of defensive restraint to arrive in the D to put the finish to yet another sequence of South passing.
Both weary sides were glad to hear the final whistle, Phoenix possibly a little more so, and head for the welcoming showers. Late bids for Lemon were put in by Andrew, donning his casual shorts over the top of the playing shorts he had showered in, resulting in a large and conspicuous wet patch spreading across his groin, and Tom, who had to be dressed by his dad after failing to bring a change of shirt. ","Men's 3rds thrash Phoenix 3","False","False",0,1,"True","False",0
1469,"08/09/2012","Friendly",4,211,"14:30",73,"Away","2","3","1","1","False","False","False","The Mens' 4th team started their game against Phoenix with the unenviable task of again completing the Mens' clean-sweep of the day's results. 
Faced with sweltering temperatures and the sun high in the sky, the toss was won, and the decision was made by the captain - for some reason - to swap sides. Good work by the central midfield of Ian Marshman, James Bridge, and Wilco provided South with some good chances in the first half, and two of these early on in the piece would have been certain goals if it wasn't for the Phoenix goalkeeper who was far too good to be playing at this level. Despite the domination, some poor marking allowed Phoenix to pick up the ball, dribble it into the South circle, and slip the ball into the corner of the goal. This was followed by more chances for South, one of which was rewarded by a short corner, in which a bobbling ball by Ian Evans was put away by Your Chairman, John Greaves. The chase for Goal King had begun, and two games into the season, Rob Barton was only 7 goals away. 
At half-time, the game looked promising, especially if the South team were to take their chances in front of goal. Unfortunately, Phoenix scored from a penalty corner, and then again, scooping the ball through a crowd, leaving Shahbaz wondering what had happened. Things looked bleak. With 15 minutes to go, the game opened up, as it so often does towards the end of 4ths games. Midfields of both teams went missing at times, which left a giant space in the middle of the park. Both teams had efforts saved, but a shot from Shahzad was tapped in at close range by James Bridge, who was accused of stealing Shahzad's goal. As we later found out from the opposition 'keeper, he would have had it covered. The final few minutes also saw a number of Cambridge South breaks, but despite the pressure, and with weary legs (some of which got in the way at crucial stages), there were no more goals to come.
The 4s would have been more pleased with a draw, considering the amount of shots that we were afforded, but most importantly, we had kept it a close game. For the league season, it is hoped that we can improve on those games lost last season by a single goal...","Men's 4ths narrowly lose to Phoenix 4","False","False",0,1,"True","False",0
1471,"12/01/2013","Friendly",3,110,"15:00",12,"Home","8","2","4","2","False","False","False","This friendly was, for long stretches, more competitive than the final scoreline would imply. And as such it provided a useful work-out prior to the league recommencing next week.
The opening twenty minutes were open but scoreless, with both sides throwing players forward; Saffron Walden had the majority of the opportunities in this period. They eventually took a deserved lead when a turnover led to an overload in our circle. Fortunately for our confidence, we were back on terms within two minutes, as Rob collected a rebound off the ‘keeper and casually rolled the ball into the net... only for a defensive stick to appear from nowhere and stop the shot, meaning Rob had to force home on the second attempt, thereby averting any lemon nominations.
The visitors went back in front in similar circumstances to the opener, intercepting a clearance and picking out a man free in the circle, who added a neat deflected finish. Again, their lead was short lived, this time the equaliser coming from a short. The ball was worked around to Stuart, who played a marvellously perceptive reverse stick pass wide of the far post/went for a shot on the reverse stick from a ridiculous position and missed so badly that it turned into a pass (delete as you believe appropriate) which found Rob, lurking in space ready for another tap-in. It was 3-2 to us soon after, as a cross from the right from Rupert took a deflection up off a defensive stick and found Tom at the far post, who neatly deposited the flying ball into the goal.
The next goal came in what was probably the key thirty seconds of the match. Some good one-touch passing created a clear chance for Saffron Walden, but the deflected ball went just wide of the post. From the resulting 16, we worked the ball upfield and found Rob near the top of the circle. Confronted with a group of defenders and an advancing ‘keeper, Rob went for a reverse stick sweep, got under it, and saw it lob perfectly high over the gaggle of players and drop into the net. 4-2 instead of 3-3 is a massive difference, especially when all-square would have been a fairer reflection of the balance of play.
If the first half had been competitive throughout, with both sides having a period of ascendancy, the second saw us dominate. That is not to say it was one-way traffic, Saffron Walden retained a threat up front, but we were now in control of the midfield, regularly intercepting passes and otherwise turning over the visitors attempts to clear their lines. As a result a steady stream of chances were created, with the Saffron Walden ‘keeper the busiest man on the pitch.
Goals came at regular intervals; the fifth when a wayward through-ball deflected off a defensive stick and bobbled over a further two to set Tom in the clear. He drew the ‘keeper, rounded him and slid the ball home. Six came from a quick counter which saw the ball bouncing around in the goalmouth until it dropped to Rob on the reverse sweep, bang, goal. The seventh was our best of the game. Ali took a long corner back to Joe, who then fed Rupert on the byline. Rupert’s cross to the back post was neatly converted by Olly, who had got in front of his marker to gain the space to deflect home. The eighth came from another counter-attack. The initial circle incursion was broken up by the Saffron Walden defence, only for the ball to run kindly to Tom for a simple finish inside the unguarded near post.
There were other near things, Ali off the outside of the post, Tom having a shot smothered by the ‘keeper, Ali having the ball plucked from his stick as he was about to finish (by a teammate!), but that was the limit of the scoring. Probably a perfect friendly, as the team improved over the course of the match. Our communication wasn’t great in the first half, which created disorganisation at the back that Saffron Walden exploited. When we got talking more in the second period, we looked much more solid defensively and fluent in attack. Lesson learned, and so on? Hope so.
Next Saturday, its back to the league stuff (weather permitting) with a game against a Newmarket side that have found their feet in this Division since our last game against them, winning four straight games prior to the Christmas break. The top of the table is extremely close, with just two points covering the top four sides. All to play for in the next three months...
<table>
  <tr>
    <td align=""left""><u>Team</u></td>
    <td align=""center""><u>Pld</u></td>
    <td align=""center""><u>GF</u></td>
    <td align=""center""><u>GD</u></td>
    <td align=""center""><u>Pts.</u></td>
  </tr>
  <tr>
    <td align=""left"">Boston 1sts</td>
    <td align=""center"">13</td>
    <td align=""center"">53</td>
    <td align=""center"">+34</td>
    <td align=""center"">30</td>
  </tr>
  <tr>
    <td align=""left"">South 3rds</td>
    <td align=""center"">13</td>
    <td align=""center"">51</td>
    <td align=""center"">+31</td>
    <td align=""center"">29</td>
  </tr>
  <tr>
    <td align=""left"">-----------------------------------</td>  
  </tr>
  <tr>
    <td align=""left"">St. Ives 3rds</td>
    <td align=""center"">13</td>
    <td align=""center"">50</td>
    <td align=""center"">+29</td>
    <td align=""center"">28</td>
  </tr>
  <tr>
    <td align=""left"">Louth 1sts</td>
    <td align=""center"">13</td>
    <td align=""center"">48</td>
    <td align=""center"">+28</td>
    <td align=""center""> 28</td>
  </tr>
</table>","Men's 3rds beat Saffron Walden 5ths","False","False",0,1,"True","False",0
1474,"17/11/2012","Friendly",4,198,"14:30",74,"Away","2","0","1","0","False","False","False","Following an injury picked up while (literally) giving blood for the 3s promotion cause last weekend, the M4s skipper was reduced to the role of non-player/manager for the trip to Sandy to meet Shefford and Sandy 4s for this mid-season friendly. Slightly worried that the timing could have been better and led to some disruption of the momentum created from last weeks first point of the season, the sidelined skippers initial reaction on seeing the opposition arrive for the game was whether we'd arrived at the right game and would we be required to complete some permissions slips before push back. As it turned out, they weren't required, but Freddie Mercury (guesting for South in place of Boris
Lossey) soon informed us that we would need to ensure we stayed on the right side of ""friendly"" while being mindful of the fresh-faced opposition.
So to the game, and a much changed line-up for South who were fielding some new faces in Adam, Howard and Jason as well as several ""experienced"" senior players. It wasn't long before this started to tell as South quietly and efficiently tested the resolve of the home defence. 
It wasn't long before gaps were opened up at will by Ian and Joe in the centre with willing running from Tom and Wilco on the flanks to work the ball around the back of the home team's rear-guard. The pressure was soon turned into a goal when a delightful pass from Joe in the centre was fired to the right hand corner for the front-line to chase. 
Following up, he exchanged a quick 1-2 with Greaves Snr, who fired a low drive into the D. Freddie dummied, drawing the attention of the last man and keeper, allowing Tom the easiest of tap-ins from all of two yards that his skipper would have been grateful for had he been involved. 1-0 South.
It seemed that would open the floodgates, but to give them credit Shefford and Sandy took it on the chin and set about trying to exact their own pressure on the South backline. Time and again, some sloppy work in midfield allowed the young legs in the midfield and attack to pour forward, but the tireless work of Adam filling in at the back, ceasless tracking back from the wingers to double-team with Rasmus and David B who were playing in the full back slots, meant that John S playing at sweeper had little to do although he was more than up to the task of mopping up the few chances that snuck through.
It didnt stop South from pouring forward at every opportunity either. Time and again, short corners were won but it soon became obvious that some of our regular contributors were missing (some back up plans need to be worked on methinks) but at least we weren't producing anything quite as awful as the efforts the 3s managed in last seasons final derby. Chances were also coming from open play, but the final shot was either being expertly saved by the Shefford keeper or sheparded wide by the home defence. 1-0 it remained at half-time.
The pattern remained for the second half. Shefford and Sandy soaked up even more pressure from the South attack, while fashioning some very presentable chances of their own. It looked like 1-0 might be enough, particularly given some rather comical attacking shorts that saw Greaves Snr scampering into the D to retrieve the ball following a weak/bobbly push out in order to keep the attack alive. Greaves Jnr was dribbling through the centre at will but the moves were being snuffed out. Then up popped Freddie with 'A Kind of Magic' touch to take the ball with his back to goal, work it around the opposition defender and on to his reverse side before cracking the ball into the bottom left hand corner a la Barton.
So, the first win of the season for the 4s and hopefully, some form we can take into the league programme before it wraps up for the Christmas break. Jason and Howard made their first appearances for the club with some solid work on the wings and Adam played fantastically well at the back, earning a MoM nomination from the opposition (among others) for his tireless ability to pop-up all over the place in the 25 to make some timely interceptions.
I'd also like to thank both Shefford & Sandy's umpires for running the game. They are both new to officiating and it was universally agreed that they both had very good games, particularly the young lad who looks like he'll go far along with his playing clubmates. It'll be a pleasure to see them all again for the return fixture in the New Year.","Men's 4ths record their first win of the season at Shefford & Sandy 4","False","False",0,1,"True","False",0
1475,"23/09/2012","Cup",1,212,"13:00",70,"Away","OFF","OFF","","","False","False","False","Match conceded as South fail to raise a team","Men's 1sts concede a walkover to Ipswich Cranes 1","False","False",0,1,"True","False",0
1476,"22/09/2012","Friendly",4,111,"10:00",8,"Home","3","5","1","2","False","False","False","Another game, another friendly. As the M4's long wait to their season opener goes on, the final warm up game saw us make an early start of it against Saffron Walden 6s down at the Leys. A crisp, sunny morning was greeted with enthusiasm as the squad composition led to VC Lossey suggesting an experimental 4-3-3 line up to make full use of the three forwards present. It seemed to work well early on, with some good movement pulling the suspect looking SW defence this way and that and creating some gaps that were showing good promise.
It wasn't a huge surprise when South took the lead. The ball was skilfully worked out to the right to debutant Nathan who, in turn fed the ball to Boris. Dragging three defenders wide between them, a sharp ball was whipped into the D for Captain Marvel to receive with his back to goal. Trapping and turning in one flowing motion, he made a beeline for the near post before sending a shot across the keepers pads and into the far corner to open his account for the new season and attempt to claw back some ground on Barton.
So 1-0 to South, and the foot came off the gas slightly as the unfamiliar formation also started to take its toll in midfield. SW started to exploit the gaps left in the midfield and then decided to try and make life hard for the forward line by targetting the Chairman's ankle. It was later claimed in the pub that several members of the defence had no idea he was down as there had been 'no screaming or rolling around' but with John taking a short break, the Monckasaurus was deployed from the bench (after locating the contents of his kit bag), Ian E was pushed forward to create a four man midfield and the traditional 4-4-2 was resumed along with a near stranglehold on the game for the majority of the first half time that remained.
Alas, it was too good to be true and after suddenly finding both the Captain and VC on the sidelines, the equaliser came. Rectifying the mistake by slotting the captain back into midfield for Ian E, some balance was restored but then on the stroke of half-time another short was awarded against South, was duly dispatched, and the half closed with South 2-1 down.
Battle was rejoined and South came flying out of the traps determined to take the game by the scruff of the neck again. It wasn't long before the tactical switch pushing newcomer Ed B forward to the left wing from right back paid off. Collecting an outlet ball from the back, Ed pushed forward exchanging passes with Boris to run rings around the static defence before Boris played in the fully recovered John Greaves to flash a shot across the SW keeper and bring the scores level 2-2.
Another short corner saw SW regain the lead against the run of play, but in a sure sign of some determination and resiliance that will stand the team in good stead for the season to come, the lead lasted mere seconds. From the restart, the ball was sent back to the Monckasaurus who unleashed a trademark crackerjack through the entire SW team to an unmarked (and vocal) Boris to collect, jink past the last remaining defender, before coolly waiting for the keeper to go to ground before teasing the SW team with a reverse stick daisy-cutter to bring South back to 3-3.
From there, we should have at least seen the game out, we even had chances to win it; but silly mistakes and some frankly disgraceful behaviour from the captain depositing his toys (and stick) across the pitch, saw South lose their cool and two quick goals in succession to further short corners. Still, the results that matter come in the league games and from the friendlies played we've surely found our strengths to utilise, weaknesses to work on removing and plenty of optimism for the season ahead. Bring it on!","Men's 4ths lose to Saffron Walden 6","False","False",0,1,"True","False",0
1478,"12/01/2013","Friendly",1,187,"12:00",12,"Home","OFF","OFF","","","False","False","False","Match cancelled due to frozen pitch","Men's 1sts v Bourne Deeping 1 : Cancelled","False","False",0,1,"True","False",0
1479,"12/01/2013","Friendly",2,65,"14:30",36,"Away","OFF","OFF","","","False","False","False","Match cancelled as South fail to raise a team","Men's 2nds v Long Sutton 2 : Match Cancelled","False","False",0,1,"True","False",0
1480,"23/03/2013","League",1,47,"13:30",17,"Away","2","1","0","0","False","False","False","Awaiting Report","Men's 1sts beat Ely","False","False",0,1,"True","False",0
